, Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
3580,80,42205449,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.047387246,42200000.0,0.0,42200000,42200000,42200000,42200000.0,0.0,42200000,42200000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.047387246,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,42200000.0,0.0,42200000,42200000,0
3581,53,77311,2,2,94,158,47,47,47.0,0.0,79,79,79.0,0.0,3259.562029,51.73907982,25770.33333,44552.38822,77215,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,40,25.86953991,25.86953991,47,79,59.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,74.75,47.0,79.0,64,0,0,0,0,0,0,2,94,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
3582,389,464774,16,12,5090,3988,1684,0,318.125,567.6424784,1268,0,332.3333333,475.4594588,19532.07365,60.24433381,17213.85185,58147.69675,294726,2,464718,30981.2,76353.36819,294726,3,464723,42247.54545,107376.4316,351001,3,0,0,0,0,344,264,34.4253336,25.8190002,0,1684,313.0344828,514.879423,265100.8202,0,0,0,1,0,0,0,0,0,324.2142857,318.125,332.3333333,344,0,0,0,0,0,0,16,5090,12,3988,8192,0,14,20,0.0,0.0,0,0,0.0,0.0,0,0,1
3583,80,60353359,38,40,299,41922,299,0,7.868421053,48.50420492,2896,0,1048.05,865.9101318,699.563383,1.292388714,783809.8571,2615162.383,10000000,1,52000000,1406530.838,3541180.089,10300000,1,60100000,1540424.154,3635304.899,10300000,1,0,0,0,0,1296,1288,0.629625271,0.662763443,0,2896,534.443038,806.2515951,650041.6345,0,0,0,1,0,0,0,0,1,541.2948718,7.868421053,1048.05,1296,0,0,0,0,0,0,38,299,40,41922,29200,122,1,32,388837.6,250485.8163,836920,276514,10000000.0,13265.10608,10000000,9996701,1
3584,80,6559246,8,6,383,11632,383,0,47.875,135.4109486,5840,0,1938.666667,2550.37524,1831.765419,2.134391666,504557.3846,1418055.947,5002732,4,1556514,222359.1429,587507.1507,1554700,4,6559181,1311836.2,2171277.986,5004956,14,0,0,0,0,264,200,1.219652381,0.914739286,0,5840,801.0,1804.662889,3256808.143,0,0,0,1,0,0,0,0,0,858.2142857,47.875,1938.666667,264,0,0,0,0,0,0,8,383,6,11632,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
3585,443,3017772,9,7,2660,2065,1084,0,295.5555556,457.5522132,977,0,295.0,459.8050311,1565.724647,5.301924731,201184.8,556541.8872,1999625,53,1018147,127268.375,341336.7811,971276,103,3017509,502918.1667,837765.573,1999681,392,0,0,0,0,296,232,2.982332661,2.31959207,0,1084,277.9411765,434.8445801,189089.8088,0,0,0,1,0,0,0,0,0,295.3125,295.5555556,295.0,296,0,0,0,0,0,0,9,2660,7,2065,29200,8,4,32,0.0,0.0,0,0,0.0,0.0,0,0,1
3586,80,98657743,5,7,383,11595,371,0,76.6,164.6019441,4344,0,1656.428571,1760.597234,121.4096292,0.121632622,8968885.727,29700000.0,98500000,13,98500000,24600000.0,49200000.0,98500000,1011,98700000,16400000.0,40200000.0,98500000,36,0,0,0,0,144,232,0.050680259,0.070952363,0,4344,921.8461538,1497.076309,2241237.474,1,0,0,0,0,0,0,0,1,998.6666667,76.6,1656.428571,144,0,0,0,0,0,0,5,383,7,11595,0,235,2,20,11995.0,0.0,11995,11995,98500000.0,0.0,98500000,98500000,0
3587,49528,9939,1,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,1811.047389,402.4549753,3313.0,4945.40605,8998,4,0,0.0,0.0,0,0,9002,4501.0,6359.71839,8998,4,0,0,0,0,32,60,100.6137438,301.8412315,0,6,3.6,3.286335345,10.8,0,0,0,0,1,0,0,0,3,4.5,0.0,6.0,32,0,0,0,0,0,0,1,0,3,18,235,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
3588,57849,2657,2,0,6,0,6,0,3.0,4.242640687,0,0,0.0,0.0,2258.185924,752.7286413,2657.0,0.0,2657,2657,2657,2657.0,0.0,2657,2657,0,0.0,0.0,0,0,0,0,0,0,52,0,752.7286413,0.0,0,6,2.0,3.464101615,12.0,0,0,0,0,1,0,0,0,0,3.0,3.0,0.0,52,0,0,0,0,0,0,2,6,0,0,279,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
3589,80,100000893,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.159998571,0.039999643,33300000.0,57700000.0,100000000,54,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.019999821,0.019999821,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,136.0,0.0,136,136,100000000.0,0.0,100000000,100000000,0
3590,53,100653,2,2,66,152,33,33,33.0,0.0,76,76,76.0,0.0,2165.856954,39.74049457,33551.0,58109.43857,100650,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,64,64,19.87024729,19.87024729,33,76,50.2,23.55206997,554.7,0,0,0,0,0,0,0,0,1,62.75,33.0,76.0,64,0,0,0,0,0,0,2,66,2,152,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
3591,80,100459778,5,7,298,11595,286,0,59.6,126.5969984,5792,0,1656.428571,2119.480114,118.3856886,0.119450792,9132707.091,30200000.0,100000000,18,100000000,25100000.0,50100000.0,100000000,50,100000000,16700000.0,40900000.0,100000000,44,0,0,0,0,144,232,0.049771163,0.069679628,0,5792,915.3076923,1716.345992,2945843.564,1,0,0,0,0,0,0,0,1,991.5833333,59.6,1656.428571,144,0,0,0,0,0,0,5,298,7,11595,0,235,2,20,11005.0,0.0,11005,11005,100000000.0,0.0,100000000,100000000,0
3592,35100,21,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,95238.09524,21.0,0.0,21,21,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,47619.04762,47619.04762,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,118,346,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
3593,52844,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,351,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
3594,53,24096,2,2,60,194,30,30,30.0,0.0,97,97,97.0,0.0,10541.16866,166.002656,8032.0,13905.76992,24089,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,83.00132802,83.00132802,30,97,56.8,36.69741135,1346.7,0,0,0,0,0,0,0,0,1,71.0,30.0,97.0,64,0,0,0,0,0,0,2,60,2,194,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
3595,80,100264676,6,7,702,11595,345,0,117.0,176.6284235,4344,0,1656.428571,1760.597234,122.6453871,0.129656829,8355389.667,28800000.0,99900000,1,100000000,20000000.0,44700000.0,99900000,1015,100000000,16700000.0,40800000.0,99900000,49,0,0,0,0,176,232,0.059841614,0.069815216,0,4344,878.7857143,1447.304188,2094689.412,1,0,0,0,0,0,0,0,1,946.3846154,117.0,1656.428571,176,0,0,0,0,0,0,6,702,7,11595,0,235,3,20,11981.0,0.0,11981,11981,99900000.0,0.0,99900000,99900000,0
3596,80,101060816,10,5,978,11595,326,0,97.8,157.4729606,10136,0,2319.0,4414.366206,124.4102363,0.148425479,7218629.714,26800000.0,100000000,0,101000000,11200000.0,33500000.0,100000000,0,572614,143153.5,205506.1279,436026,191,0,0,0,0,328,168,0.098950319,0.04947516,0,10136,785.8125,2520.239783,6351608.562,0,0,0,0,1,0,0,0,0,838.2,97.8,2319.0,328,0,0,0,0,0,0,10,978,5,11595,274,235,3,32,999.0,0.0,999,999,100000000.0,0.0,100000000,100000000,0
3597,443,103061591,8,6,1251,3977,837,0,156.375,288.2151664,1460,0,662.8333333,669.9819152,50.72694832,0.135841101,7927814.692,28500000.0,103000000,27,103000000,14700000.0,38800000.0,103000000,352,174495,34899.0,31976.40712,63381,48,0,0,0,0,172,132,0.077623486,0.058217615,0,1460,348.5333333,523.4115926,273959.6952,0,0,0,1,0,0,0,0,0,373.4285714,156.375,662.8333333,172,0,0,0,0,0,0,8,1251,6,3977,8192,509,7,20,0.0,0.0,0,0,0.0,0.0,0,0,1
3598,80,85020049,6,7,353,11595,335,0,58.83333333,135.3254103,4344,0,1656.428571,1760.597234,140.5315586,0.152905111,7085004.083,24500000.0,84800000,31,84900000,17000000.0,37900000.0,84800000,1042,85000000,14200000.0,34600000.0,84900000,34,0,0,0,0,164,232,0.07057159,0.082333521,0,4344,853.8571429,1459.975387,2131528.132,1,0,0,0,0,0,0,0,1,919.5384615,58.83333333,1656.428571,164,0,0,0,0,0,0,6,353,7,11595,0,235,3,20,10971.0,0.0,10971,10971,84800000.0,0.0,84800000,84800000,0
3599,443,5569540,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,32.49819554,1.07728825,1113908.0,2378703.221,5366700,48,5569540,1392385.0,2651262.149,5366700,48,0,0.0,0.0,0,0,1,0,0,0,100,20,0.897740208,0.179548042,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,16402,32,4,20,202603.0,0.0,202603,202603,5366700.0,0.0,5366700,5366700,1
3600,80,154608,3,6,326,11595,326,0,108.6666667,188.2161878,4344,0,1932.5,1754.831473,77104.67764,58.21173549,19326.0,49048.33643,140292,17,14016,7008.0,7089.452588,12021,1995,154514,30902.8,61445.0231,140292,17,0,0,0,0,104,200,19.40391183,38.80782366,0,4344,1192.1,1622.746537,2633306.322,0,0,0,1,0,0,0,0,2,1324.555556,108.6666667,1932.5,104,0,0,0,0,0,0,3,326,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
3601,53,48303,1,1,51,112,51,51,51.0,0.0,112,112,112.0,0.0,3374.531603,41.40529574,48303.0,0.0,48303,48303,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.70264787,20.70264787,51,112,71.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,107.0,51.0,112.0,20,0,0,0,0,0,0,1,51,1,112,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1
3602,443,118523565,48,58,1238,88192,216,0,25.79166667,50.30500941,4230,0,1520.551724,1022.558044,754.5334972,0.894336919,1128795.857,8049397.906,58900000,1,119000000,2521777.979,12000000.0,58900000,3,118000000,2077150.667,10900000.0,59000000,1,0,0,0,0,972,1172,0.404982756,0.489354163,0,4230,835.7943925,1060.023565,1123649.957,0,0,0,1,0,0,0,0,1,843.6792453,25.79166667,1520.551724,972,0,0,0,0,0,0,48,1238,58,88192,8192,123,47,20,581687.0,644534.9021,1037442,125932,58600000.0,367299.5464,58900000,58400000,1
3603,80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
3604,47834,18,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,666666.6667,111111.1111,18.0,0.0,18,18,18,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0,0,0,40,0,111111.1111,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
3605,53,1127,2,2,94,206,47,47,47.0,0.0,103,103,103.0,0.0,266193.4339,3549.245785,375.6666667,645.477601,1121,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,1774.622893,1774.622893,47,103,69.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,86.75,47.0,103.0,64,0,0,0,0,0,0,2,94,2,206,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
3606,53,188,2,2,54,178,27,27,27.0,0.0,89,89,89.0,0.0,1234042.553,21276.59574,62.66666667,105.9449543,185,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,40,40,10638.29787,10638.29787,27,89,51.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,64.75,27.0,89.0,40,0,0,0,0,0,0,2,54,2,178,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
3607,80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
3608,80,998,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2004.008016,998.0,0.0,998,998,998,998.0,0.0,998,998,0,0.0,0.0,0,0,0,0,0,0,64,0,2004.008016,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
3609,80,5,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,5,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0,0,0,64,0,400000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
3610,53,23409,1,1,75,157,75,75,75.0,0.0,157,157,157.0,0.0,9910.7181,85.437225,23409.0,0.0,23409,23409,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,42.7186125,42.7186125,75,157,102.3333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,153.5,75.0,157.0,32,0,0,0,0,0,0,1,75,1,157,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
3611,80,86732168,6,5,346,11595,346,0,57.66666667,141.2539085,7251,0,2319.0,3337.608875,137.6767153,0.126827223,8673216.8,27400000.0,86500000,1,86500000,17300000.0,38700000.0,86500000,1,201981,50495.25,100225.4215,200832,4,0,0,0,0,200,168,0.069178485,0.057648738,0,7251,995.0833333,2329.353459,5425887.538,0,0,0,0,1,0,0,0,0,1085.545455,57.66666667,2319.0,200,0,0,0,0,0,0,6,346,5,11595,274,235,1,32,4.0,0.0,4,4,86500000.0,0.0,86500000,86500000,0
3612,53,334,2,2,88,662,44,44,44.0,0.0,331,331,331.0,0.0,2245508.982,11976.0479,111.3333333,186.7734813,327,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,5988.023952,5988.023952,44,331,158.8,157.196374,24710.7,0,0,0,0,0,0,0,0,1,198.5,44.0,331.0,40,0,0,0,0,0,0,2,88,2,662,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
3613,53,167,2,2,86,228,43,43,43.0,0.0,114,114,114.0,0.0,1880239.521,23952.09581,55.66666667,90.38989619,160,1,1,1.0,0.0,1,1,6,6.0,0.0,6,6,0,0,0,0,64,64,11976.0479,11976.0479,43,114,71.4,38.88830158,1512.3,0,0,0,0,0,0,0,0,1,89.25,43.0,114.0,64,0,0,0,0,0,0,2,86,2,228,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
3614,80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
3615,443,60571221,13,12,1168,3909,795,0,89.84615385,219.9495572,1483,2,325.75,585.9747318,83.81868346,0.412737263,2523800.875,4398406.116,10000000,86,60600000,5047601.75,5226290.154,10100000,605,60500000,5498808.545,5230656.115,10100000,189,0,0,0,0,272,244,0.214623377,0.198113886,0,1483,195.2692308,435.6365051,189779.1646,0,0,0,1,0,0,0,0,0,203.08,89.84615385,325.75,272,0,0,0,0,0,0,13,1168,12,3909,8192,31800,12,20,113842.5,73592.79129,264063,83667,9981314.5,47225.25406,10000000,9884919,1
3616,80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
3617,80,13489,2,2,12,11,6,6,6.0,0.0,11,0,5.5,7.778174593,1705.093039,296.5379198,4496.333333,6955.481028,12512,52,977,977.0,0.0,977,977,13437,13437.0,0.0,13437,13437,0,0,0,0,40,64,148.2689599,148.2689599,0,11,5.8,3.898717738,15.2,1,0,0,0,0,0,0,0,1,7.25,6.0,5.5,40,0,0,0,0,0,0,2,12,2,11,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
3618,80,83856038,9,7,371,11595,371,0,41.22222222,123.6666667,4355,0,1656.428571,1950.362347,142.6969397,0.190803195,5590402.533,21400000.0,82900000,1,83900000,10500000.0,29200000.0,82900000,1,1536,256.0,412.1819986,1084,2,0,0,0,0,304,232,0.107326797,0.083476398,0,4355,703.8823529,1452.255869,2109047.11,0,0,0,0,1,0,0,0,0,747.875,41.22222222,1656.428571,304,0,0,0,0,0,0,9,371,7,11595,274,235,1,32,1042.0,0.0,1042,1042,82900000.0,0.0,82900000,82900000,0
3619,80,99173855,4,5,398,11595,392,0,99.5,195.0205117,7240,0,2319.0,3331.638186,120.9290493,0.090749724,12400000.0,35000000.0,99000000,18,99000000,33000000.0,57200000.0,99000000,1023,151327,37831.75,67778.91478,139157,85,0,0,0,0,124,168,0.040333211,0.050416514,0,7240,1199.9,2517.586872,6338243.656,1,0,0,0,0,0,0,0,1,1333.222222,99.5,2319.0,124,0,0,0,0,0,0,4,398,5,11595,0,235,1,20,0.0,0.0,0,0,99000000.0,0.0,99000000,99000000,0
3620,443,4462226,5,1,135,46,46,6,27.0,20.1246118,46,46,46.0,0.0,40.56271466,1.344620376,892445.2,1866277.442,4227773,1,4462226,1115556.5,2077734.614,4227773,1,0,0.0,0.0,0,0,1,0,0,0,100,20,1.12051698,0.224103396,6,46,32.42857143,18.86670032,355.952381,0,1,0,0,1,0,0,0,0,37.83333333,27.0,46.0,100,0,0,0,0,0,0,5,135,1,46,16548,373,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
3621,443,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
3622,443,4502383,5,1,117,41,45,0,23.4,21.96132965,41,41,41.0,0.0,35.09252767,1.332627633,900476.6,1997017.815,4472779,49,4502383,1125595.75,2231498.276,4472779,49,0,0.0,0.0,0,0,1,0,0,0,160,32,1.110523027,0.222104605,0,45,28.42857143,19.88179354,395.2857143,0,1,0,0,1,0,0,0,0,33.16666667,23.4,41.0,160,0,0,0,0,0,0,5,117,1,41,408,122,2,32,0.0,0.0,0,0,0.0,0.0,0,0,1
3623,80,5026559,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.795773013,1675519.667,2879653.603,5000624,93,5026559,2513279.5,3517636.326,5000624,25935,0,0.0,0.0,0,0,0,0,0,0,104,40,0.59682976,0.198943253,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
3624,80,98617397,7,6,332,11595,332,0,47.42857143,125.484205,4344,0,1932.5,1977.812908,120.9421498,0.131822583,8218116.417,28400000.0,98500000,3,98500000,16400000.0,40200000.0,98500000,3,148286,29657.2,60096.35538,136831,94,0,0,0,0,232,200,0.070981391,0.060841192,0,4344,851.9285714,1566.852036,2455025.302,0,0,0,0,1,0,0,0,0,917.4615385,47.42857143,1932.5,232,0,0,0,0,0,0,7,332,6,11595,251,235,1,32,572.0,0.0,572,572,98500000.0,0.0,98500000,98500000,0
3625,80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
3626,44100,280,3,2,77,12,46,0,25.66666667,23.45918441,6,6,6.0,0.0,317857.1429,17857.14286,70.0,84.13481245,175,1,280,140.0,196.5756852,279,1,3,3.0,0.0,3,3,1,0,0,0,96,40,10714.28571,7142.857143,0,46,22.5,21.10687092,445.5,0,1,0,0,1,0,0,0,0,27.0,25.66666667,6.0,96,0,0,0,0,0,0,3,77,2,12,122,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
3627,80,16463889,8,6,367,11632,367,0,45.875,129.7540943,5840,0,1938.666667,2550.37524,728.8071488,0.850345869,1266453.0,3360104.273,11500000,10,11500000,1637389.429,4331320.48,11500000,200,16500000,3292773.6,5053182.157,11500000,10,0,0,0,0,264,200,0.485911925,0.364433944,0,5840,799.9333333,1804.932308,3257780.638,0,0,0,1,0,0,0,0,0,857.0714286,45.875,1938.666667,264,0,0,0,0,0,0,8,367,6,11632,29200,235,1,32,886.0,0.0,886,886,11500000.0,0.0,11500000,11500000,0
3628,80,11214185,8,5,431,11632,431,0,53.875,152.3815113,8688,0,2326.4,3777.823289,1075.691189,1.15924608,934515.4167,2195792.498,6208543,1,6217154,888164.8571,2349449.283,6216215,1,11200000,2803534.0,3273796.308,6208543,170,0,0,0,0,264,168,0.713382203,0.445863877,0,8688,861.6428571,2384.892244,5687711.016,0,0,0,1,0,0,0,0,0,927.9230769,53.875,2326.4,264,0,0,0,0,0,0,8,431,5,11632,29200,235,1,32,831.0,0.0,831,831,6208543.0,0.0,6208543,6208543,0
3629,80,101205601,9,5,1412,11595,353,0,156.8888889,186.0473357,7240,0,2319.0,3331.638186,128.5205549,0.138332265,7785046.231,27800000.0,100000000,3,101000000,12600000.0,35400000.0,100000000,3,975308,243827.0,402448.5151,839896,65,0,0,0,0,296,168,0.088927885,0.04940438,0,7240,867.1333333,2078.936709,4321977.838,0,0,0,0,1,0,0,0,0,929.0714286,156.8888889,2319.0,296,0,0,0,0,0,0,9,1412,5,11595,274,235,4,32,985.0,0.0,985,985,100000000.0,0.0,100000000,100000000,0
3630,36654,98569727,7,6,11595,381,5792,0,1656.428571,2429.118623,363,0,63.5,146.7538756,121.4977495,0.131886335,8214143.917,28500000.0,98600000,2,98600000,16400000.0,40200000.0,98600000,2,98600000,19700000.0,44100000.0,98600000,3,0,0,0,0,232,164,0.071015719,0.060870616,0,5792,855.4285714,1850.098904,3422865.956,0,0,0,0,1,0,0,0,0,921.2307692,1656.428571,63.5,232,0,0,0,0,0,0,7,11595,6,381,235,229,3,32,10915.0,0.0,10915,10915,98600000.0,0.0,98600000,98600000,1
3631,80,85895879,4,6,378,11595,372,0,94.5,185.0216204,4344,0,1932.5,1754.831473,139.3896906,0.116420021,9543986.556,28600000.0,85700000,4,85700000,28600000.0,49500000.0,85700000,4,161490,32298.0,65054.6025,148244,47,0,0,0,0,124,200,0.046568008,0.069852012,0,4344,1089.0,1577.904623,2489783.0,1,0,0,0,0,0,0,0,1,1197.9,94.5,1932.5,124,0,0,0,0,0,0,4,378,6,11595,0,235,1,20,0.0,0.0,0,0,85700000.0,0.0,85700000,85700000,0
3632,53,183,2,2,82,176,41,41,41.0,0.0,88,88,88.0,0.0,1409836.066,21857.9235,61.0,103.9230485,181,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,10928.96175,10928.96175,41,88,59.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,74.75,41.0,88.0,64,0,0,0,0,0,0,2,82,2,176,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
3633,80,98352949,9,7,310,11595,310,0,34.44444444,103.3333333,4344,0,1656.428571,1757.579003,121.0436507,0.162679413,6556863.267,25400000.0,98300000,0,98300000,12300000.0,34800000.0,98300000,0,58602,9767.0,18458.50974,46188,45,0,0,0,0,296,232,0.09150717,0.071172243,0,4344,700.2941176,1357.845065,1843743.221,0,0,0,0,1,0,0,0,0,744.0625,34.44444444,1656.428571,296,0,0,0,0,0,0,9,310,7,11595,251,235,1,32,992.0,0.0,992,992,98300000.0,0.0,98300000,98300000,0
